course1,course2,n_students
3034HSP571L20250,3031ÞÝS004G20250,1
5055STÆ210G20250,5055STÆ442L20250,1
5055STÆ442L20250,5055STÆ210G20250,1
1014LÖG228F20250,1014LÖG243F20250,5
1014LÖG243F20250,1014LÖG228F20250,5
1011FÉL404G20250,1012FRG401G20250,1
1012FRG401G20250,1011FÉL404G20250,1
2022LYF407F20250,2022LYF408F20250,2
2022LYF408F20250,2022LYF407F20250,2
2022LYF407F20250,2023LÆK613F20250,2
2023LÆK613F20250,2022LYF407F20250,2
2022LYF408F20250,2023LÆK613F20250,2
2023LÆK613F20250,2022LYF408F20250,2
2025SÁL0AKG20250,2025SÁL616L20250,1
2025SÁL616L20250,2025SÁL0AKG20250,1
1011MAN203G20250,1011ÞJÓ439G20250,1
1011ÞJÓ439G20250,1011MAN203G20250,1
1011ÞJÓ439G20250,1011ÞJÓ450G20250,2
1011ÞJÓ450G20250,1011ÞJÓ439G20250,2
3032GFR076F20250,3032GFR444L20250,1
3032GFR444L20250,3032GFR076F20250,1
3031ENS217F20250,3033ÞÝÐ029F20250,1
3033ÞÝÐ029F20250,3031ENS217F20250,1
3031ENS217F20250,3033ÞÝÐ030F20250,1
3033ÞÝÐ030F20250,3031ENS217F20250,1
3031ENS217F20250,3033ÞÝÐ803F20250,1
3033ÞÝÐ803F20250,3031ENS217F20250,1
4041TÓS009G20250,4041TÓS207G20250,1
4041TÓS207G20250,4041TÓS009G20250,1
4041TÓS207G20250,4041TÓS411G20250,1
4041TÓS411G20250,4041TÓS207G20250,1
5053LÍF217F20250,5053LÍF229F20250,1
5053LÍF229F20250,5053LÍF217F20250,1
5053LÍF217F20250,5053LÍF441L20250,2
5053LÍF441L20250,5053LÍF217F20250,2
5053LÍF217F20250,5055STÆ209G20250,1
5055STÆ209G20250,5053LÍF217F20250,1
5053LÍF229F20250,5055STÆ209G20250,1
5055STÆ209G20250,5053LÍF229F20250,1
5053LÍF441L20250,5055STÆ209G20250,1
5055STÆ209G20250,5053LÍF441L20250,1
4044LVG015G20250,4044ÍET404G20250,1
4044ÍET404G20250,4044LVG015G20250,1
4044LVG015G20250,4044ÍET601L20250,1
4044ÍET601L20250,4044LVG015G20250,1
4044ÍET404G20250,4044ÍET601L20250,4
4044ÍET601L20250,4044ÍET404G20250,4
4041TÓS202F20250,4043STM207F20250,1
4043STM207F20250,4041TÓS202F20250,1
4043STM207F20250,4043UME208F20250,1
4043UME208F20250,4043STM207F20250,1
5053LÍF265L20250,5053LÍF644M20250,1
5053LÍF644M20250,5053LÍF265L20250,1
2023LÆK101F20250,3033ÍSE025G20250,2
3033ÍSE025G20250,2023LÆK101F20250,2
2023LÆK101F20250,5053UAU201F20250,2
5053UAU201F20250,2023LÆK101F20250,2
2023LÆK101F20250,5053UAU214M20250,4
5053UAU214M20250,2023LÆK101F20250,4
2023LÆK101F20250,5053UAU260M20250,2
5053UAU260M20250,2023LÆK101F20250,2
2023LÆK101F20250,5056UMV201M20250,2
5056UMV201M20250,2023LÆK101F20250,2
2023LÆK101F20250,5056UMV205M20250,2
5056UMV205M20250,2023LÆK101F20250,2
3033ÍSE025G20250,5053UAU201F20250,1
5053UAU201F20250,3033ÍSE025G20250,1
3033ÍSE025G20250,5053UAU260M20250,1
5053UAU260M20250,3033ÍSE025G20250,1
3033ÍSE025G20250,5056UMV201M20250,1
5056UMV201M20250,3033ÍSE025G20250,1
3033ÍSE025G20250,5056UMV205M20250,1
5056UMV205M20250,3033ÍSE025G20250,1
5053UAU201F20250,5053UAU214M20250,2
5053UAU214M20250,5053UAU201F20250,2
5053UAU201F20250,5056UMV201M20250,2
5056UMV201M20250,5053UAU201F20250,2
5053UAU214M20250,5056UMV201M20250,3
5056UMV201M20250,5053UAU214M20250,3
5053UAU214M20250,5056UMV205M20250,5
5056UMV205M20250,5053UAU214M20250,5
5053UAU260M20250,5056UMV201M20250,2
5056UMV201M20250,5053UAU260M20250,2
5053UAU260M20250,5056UMV205M20250,2
5056UMV205M20250,5053UAU260M20250,2
3033MFR703M20250,3034HSP444M20250,1
3034HSP444M20250,3033MFR703M20250,1
3033MFR703M20250,3034HSP445M20250,1
3034HSP445M20250,3033MFR703M20250,1
3033MFR703M20250,3034HSP823M20250,1
3034HSP823M20250,3033MFR703M20250,1
3031ENS461G20250,3033ABF438G20250,1
3033ABF438G20250,3031ENS461G20250,1
3031ENS461G20250,3033ÍSE241L20250,1
3033ÍSE241L20250,3031ENS461G20250,1
3031ENS461G20250,3033ÍSR401G20250,1
3033ÍSR401G20250,3031ENS461G20250,1
3033ABF438G20250,3033ÍSE241L20250,1
3033ÍSE241L20250,3033ABF438G20250,1
3033ÍSE241L20250,3033ÍSR401G20250,1
3033ÍSR401G20250,3033ÍSE241L20250,1
3033ÍSE014G20250,5053UAU206M20250,2
5053UAU206M20250,3033ÍSE014G20250,2
3033ÍSE014G20250,5056UMV205M20250,1
5056UMV205M20250,3033ÍSE014G20250,1
5053UAU206M20250,5056UMV205M20250,2
5056UMV205M20250,5053UAU206M20250,2
5051IÐN401G20250,5051TÖL605M20250,2
5051TÖL605M20250,5051IÐN401G20250,2
5051IÐN401G20250,5051TÖL607G20250,1
5051TÖL607G20250,5051IÐN401G20250,1
3033ÍSE014G20250,4043INT261L20250,1
4043INT261L20250,3033ÍSE014G20250,1
3033ÍSE014G20250,4043INT601G20250,1
4043INT601G20250,3033ÍSE014G20250,1
3031ÍTA115G20250,3031ÍTA410G20250,2
3031ÍTA410G20250,3031ÍTA115G20250,2
0000MET095F20250,4044SNU207F20250,1
4044SNU207F20250,0000MET095F20250,1
0000MET095F20250,4044SNU504M20250,1
4044SNU504M20250,0000MET095F20250,1
0000MET095F20250,4044ÍET201M20250,1
4044ÍET201M20250,0000MET095F20250,1
0000MET095F20250,5055MAS202M20250,1
5055MAS202M20250,0000MET095F20250,1
4044SNU207F20250,4044SNU504M20250,1
4044SNU504M20250,4044SNU207F20250,1
4044SNU207F20250,4044ÍET201M20250,1
4044ÍET201M20250,4044SNU207F20250,1
4044SNU207F20250,5055MAS202M20250,1
5055MAS202M20250,4044SNU207F20250,1
4044SNU504M20250,4044ÍET201M20250,1
4044ÍET201M20250,4044SNU504M20250,1
4044SNU504M20250,5055MAS202M20250,1
5055MAS202M20250,4044SNU504M20250,1
4044ÍET201M20250,5055MAS202M20250,1
5055MAS202M20250,4044ÍET201M20250,1
2023LÆK101F20250,5052JAR251F20250,1
5052JAR251F20250,2023LÆK101F20250,1
2023LÆK101F20250,5052JAR414M20250,1
5052JAR414M20250,2023LÆK101F20250,1
2023LÆK101F20250,5053LÍF201M20250,1
5053LÍF201M20250,2023LÆK101F20250,1
2023LÆK101F20250,5053UAU246F20250,1
5053UAU246F20250,2023LÆK101F20250,1
5052JAR251F20250,5053UAU246F20250,1
5053UAU246F20250,5052JAR251F20250,1
5052JAR414M20250,5053UAU246F20250,1
5053UAU246F20250,5052JAR414M20250,1
5053LÍF201M20250,5053UAU246F20250,1
5053UAU246F20250,5053LÍF201M20250,1
1011MAN203G20250,1011SAF201G20250,1
1011SAF201G20250,1011MAN203G20250,1
1011SAF201G20250,1011ÞJÓ450G20250,1
1011ÞJÓ450G20250,1011SAF201G20250,1
3031JAP502G20250,3031ÍTA403G20250,1
3031ÍTA403G20250,3031JAP502G20250,1
3031ÍTA403G20250,3033LIS243G20250,2
3033LIS243G20250,3031ÍTA403G20250,2
3031ÍTA403G20250,3033TÁK204G20250,1
3033TÁK204G20250,3031ÍTA403G20250,1
3031ÍTA403G20250,3034SAG269G20250,1
3034SAG269G20250,3031ÍTA403G20250,1
3033LIS243G20250,3033TÁK204G20250,1
3033TÁK204G20250,3033LIS243G20250,1
3033TÁK204G20250,3034SAG269G20250,1
3034SAG269G20250,3033TÁK204G20250,1
1016VIÐ155M20250,2023LÆK0AQF20250,1
2023LÆK0AQF20250,1016VIÐ155M20250,1
1016VIÐ155M20250,2024NÆR0AMF20250,1
2024NÆR0AMF20250,1016VIÐ155M20250,1
1016VIÐ155M20250,2024NÆR441L20250,1
2024NÆR441L20250,1016VIÐ155M20250,1
1016VIÐ155M20250,2024NÆR616M20250,1
2024NÆR616M20250,1016VIÐ155M20250,1
1016VIÐ155M20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,1016VIÐ155M20250,1
2023LÆK0AQF20250,4041ÍÞH036M20250,2
4041ÍÞH036M20250,2023LÆK0AQF20250,2
2024NÆR441L20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2024NÆR441L20250,1
3033ÍSE014G20250,3034HSP410G20250,2
3034HSP410G20250,3033ÍSE014G20250,2
5055EFN404G20250,5055EFN406G20250,2
5055EFN406G20250,5055EFN404G20250,2
5055EFN404G20250,5055EFN407G20250,2
5055EFN407G20250,5055EFN404G20250,2
5055EFN404G20250,5055EFN410G20250,1
5055EFN410G20250,5055EFN404G20250,1
5055EFN404G20250,5055EFN413G20250,1
5055EFN413G20250,5055EFN404G20250,1
5055EFN404G20250,5055EFN414G20250,2
5055EFN414G20250,5055EFN404G20250,2
4041HHE601L20250,4044SNU204G20250,1
4044SNU204G20250,4041HHE601L20250,1
1016VIÐ402G20250,5051TÖL203G20250,1
5051TÖL203G20250,1016VIÐ402G20250,1
1016VIÐ402G20250,5055STÆ205G20250,2
5055STÆ205G20250,1016VIÐ402G20250,2
5051HBV401G20250,5051IÐN611M20250,2
5051IÐN611M20250,5051HBV401G20250,2
5051IÐN611M20250,5051TÖL203G20250,3
5051TÖL203G20250,5051IÐN611M20250,3
5051IÐN611M20250,5055STÆ205G20250,2
5055STÆ205G20250,5051IÐN611M20250,2
1013HAG403G20250,1016VIÐ258G20250,2
1016VIÐ258G20250,1013HAG403G20250,2
1013HAG408G20250,1016VIÐ258G20250,2
1016VIÐ258G20250,1013HAG408G20250,2
1013HAG409G20250,1016VIÐ258G20250,2
1016VIÐ258G20250,1013HAG409G20250,2
1011SAF010F20250,1011SAF441L20250,2
1011SAF441L20250,1011SAF010F20250,2
4042GKY402F20250,4042KME204F20250,3
4042KME204F20250,4042GKY402F20250,3
4042GKY402F20250,4042MAL204F20250,1
4042MAL204F20250,4042GKY402F20250,1
5055EÐL013G20250,5055EÐL610M20250,1
5055EÐL610M20250,5055EÐL013G20250,1
5055EÐL205G20250,5055EÐL610M20250,1
5055EÐL610M20250,5055EÐL205G20250,1
5055EÐL206G20250,5055EÐL610M20250,1
5055EÐL610M20250,5055EÐL206G20250,1
5055EÐL207G20250,5055EÐL610M20250,1
5055EÐL610M20250,5055EÐL207G20250,1
5055EÐL610M20250,5055STÆ203G20250,1
5055STÆ203G20250,5055EÐL610M20250,1
5055EÐL610M20250,5055STÆ211G20250,1
5055STÆ211G20250,5055EÐL610M20250,1
3034HSP261L20250,3034HSP416G20250,1
3034HSP416G20250,3034HSP261L20250,1
3034HSP261L20250,3034HSP441M20250,1
3034HSP441M20250,3034HSP261L20250,1
1011ÞJÓ437G20250,3034SAG041G20250,1
3034SAG041G20250,1011ÞJÓ437G20250,1
1011ÞJÓ437G20250,3034SAG319G20250,1
3034SAG319G20250,1011ÞJÓ437G20250,1
1011ÞJÓ437G20250,3034SAG413G20250,1
3034SAG413G20250,1011ÞJÓ437G20250,1
4042GKY401G20250,4042KME206G20250,1
4042KME206G20250,4042GKY401G20250,1
2023LÆK408F20250,2023LÆK623F20250,1
2023LÆK623F20250,2023LÆK408F20250,1
2021HJÚ715G20250,3032GFR324M20250,1
3032GFR324M20250,2021HJÚ715G20250,1
2021HJÚ818L20250,3032GFR324M20250,1
3032GFR324M20250,2021HJÚ818L20250,1
2021HJÚ823G20250,3032GFR324M20250,1
3032GFR324M20250,2021HJÚ823G20250,1
2021HJÚ824G20250,3032GFR324M20250,1
3032GFR324M20250,2021HJÚ824G20250,1
2021HJÚ832G20250,3032GFR324M20250,1
3032GFR324M20250,2021HJÚ832G20250,1
1015STJ203F20250,6061UAU561L20250,1
6061UAU561L20250,1015STJ203F20250,1
4042MVS011F20250,4043STM032F20250,1
4043STM032F20250,4042MVS011F20250,1
4042MVS011F20250,4043STM207F20250,1
4043STM207F20250,4042MVS011F20250,1
4042MVS011F20250,4043STM212F20250,1
4043STM212F20250,4042MVS011F20250,1
4043STM032F20250,4043STM207F20250,1
4043STM207F20250,4043STM032F20250,1
4043STM032F20250,4043STM212F20250,2
4043STM212F20250,4043STM032F20250,2
3031RÚS206G20250,3031RÚS307G20250,3
3031RÚS307G20250,3031RÚS206G20250,3
3031RÚS206G20250,3034SAG041G20250,4
3034SAG041G20250,3031RÚS206G20250,4
3031RÚS206G20250,3034SAG319G20250,1
3034SAG319G20250,3031RÚS206G20250,1
3031RÚS206G20250,3034SAG437G20250,4
3034SAG437G20250,3031RÚS206G20250,4
3031RÚS307G20250,3034SAG041G20250,3
3034SAG041G20250,3031RÚS307G20250,3
3031RÚS307G20250,3034SAG319G20250,1
3034SAG319G20250,3031RÚS307G20250,1
3031RÚS307G20250,3034SAG437G20250,3
3034SAG437G20250,3031RÚS307G20250,3
3033ABF841F20250,3033KVI606F20250,2
3033KVI606F20250,3033ABF841F20250,2
3033ABF842F20250,3033KVI606F20250,2
3033KVI606F20250,3033ABF842F20250,2
1011FMÞ401G20250,1011FÉL241L20250,3
1011FÉL241L20250,1011FMÞ401G20250,3
0000SKP091G20250,5051TÖL401G20250,1
5051TÖL401G20250,0000SKP091G20250,1
4041TÓS402G20250,4042LSS207G20250,1
4042LSS207G20250,4041TÓS402G20250,1
4041TÓS404G20250,4042LSS207G20250,1
4042LSS207G20250,4041TÓS404G20250,1
4041TÓS409G20250,4042LSS207G20250,1
4042LSS207G20250,4041TÓS409G20250,1
4041HHE404M20250,4041ÍÞH211F20250,1
4041ÍÞH211F20250,4041HHE404M20250,1
4041HHE404M20250,4041ÍÞH212F20250,1
4041ÍÞH212F20250,4041HHE404M20250,1
4041HHE404M20250,4041ÍÞH442L20250,1
4041ÍÞH442L20250,4041HHE404M20250,1
4041HHE404M20250,4043MVS211F20250,1
4043MVS211F20250,4041HHE404M20250,1
4041HHE404M20250,4043MVS213F20250,1
4043MVS213F20250,4041HHE404M20250,1
4041ÍÞH211F20250,4041ÍÞH442L20250,2
4041ÍÞH442L20250,4041ÍÞH211F20250,2
1014LÖG202F20250,1014LÖG239F20250,1
1014LÖG239F20250,1014LÖG202F20250,1
1014LÖG202F20250,1014LÖG291F20250,6
1014LÖG291F20250,1014LÖG202F20250,6
3033ÍSE025G20250,4042GKY001M20250,2
4042GKY001M20250,3033ÍSE025G20250,2
3033ÍSE025G20250,5051TÖL431L20250,2
5051TÖL431L20250,3033ÍSE025G20250,2
3031FRA019G20250,5052JAR202G20250,1
5052JAR202G20250,3031FRA019G20250,1
3031FRA019G20250,5052JEÐ201G20250,1
5052JEÐ201G20250,3031FRA019G20250,1
3031FRA019G20250,5055EÐL207G20250,1
5055EÐL207G20250,3031FRA019G20250,1
3031FRA019G20250,5055EÐL401M20250,1
5055EÐL401M20250,3031FRA019G20250,1
3031FRA019G20250,5055STÆ205G20250,1
5055STÆ205G20250,3031FRA019G20250,1
5052JAR202G20250,5055EÐL401M20250,1
5055EÐL401M20250,5052JAR202G20250,1
5052JEÐ201G20250,5055EÐL401M20250,1
5055EÐL401M20250,5052JEÐ201G20250,1
5055EÐL207G20250,5055EÐL401M20250,1
5055EÐL401M20250,5055EÐL207G20250,1
5055EÐL401M20250,5055STÆ205G20250,1
5055STÆ205G20250,5055EÐL401M20250,1
3031JAP202G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031JAP202G20250,1
3031JAP203G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031JAP203G20250,1
3031JAP204G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031JAP204G20250,1
3031JAP208G20250,3033ÍSE025G20250,1
3033ÍSE025G20250,3031JAP208G20250,1
5055EFN202G20250,5055EFN404G20250,1
5055EFN404G20250,5055EFN202G20250,1
5055EFN202G20250,5055EFN406G20250,1
5055EFN406G20250,5055EFN202G20250,1
5055EFN202G20250,5055EFN407G20250,1
5055EFN407G20250,5055EFN202G20250,1
5055EFN202G20250,5055EFN414G20250,1
5055EFN414G20250,5055EFN202G20250,1
5055EFN208G20250,5055EFN404G20250,1
5055EFN404G20250,5055EFN208G20250,1
5055EFN208G20250,5055EFN407G20250,1
5055EFN407G20250,5055EFN208G20250,1
5055EFN208G20250,5055EFN414G20250,1
5055EFN414G20250,5055EFN208G20250,1
4041TÓS202F20250,4041ÍÞH212F20250,1
4041ÍÞH212F20250,4041TÓS202F20250,1
5051TÖL401G20250,5054RAF401G20250,1
5054RAF401G20250,5051TÖL401G20250,1
5051TÖL401G20250,5054RAF404G20250,1
5054RAF404G20250,5051TÖL401G20250,1
5051TÖL401G20250,5054RAF405G20250,1
5054RAF405G20250,5051TÖL401G20250,1
5051TÖL401G20250,5054RAF407G20250,1
5054RAF407G20250,5051TÖL401G20250,1
5054RAF401G20250,5054RAF614M20250,1
5054RAF614M20250,5054RAF401G20250,1
5054RAF404G20250,5054RAF614M20250,1
5054RAF614M20250,5054RAF404G20250,1
5054RAF404G20250,5054TÖV602M20250,2
5054TÖV602M20250,5054RAF404G20250,2
5054RAF404G20250,5055STÆ405G20250,2
5055STÆ405G20250,5054RAF404G20250,2
5054RAF405G20250,5054RAF614M20250,1
5054RAF614M20250,5054RAF405G20250,1
5054RAF405G20250,5054TÖV602M20250,1
5054TÖV602M20250,5054RAF405G20250,1
5054RAF407G20250,5054RAF614M20250,1
5054RAF614M20250,5054RAF407G20250,1
5054RAF407G20250,5054TÖV602M20250,2
5054TÖV602M20250,5054RAF407G20250,2
5054RAF407G20250,5055STÆ405G20250,2
5055STÆ405G20250,5054RAF407G20250,2
1016VIÐ201G20250,1016VIÐ609G20250,1
1016VIÐ609G20250,1016VIÐ201G20250,1
1016VIÐ263G20250,1016VIÐ609G20250,1
1016VIÐ609G20250,1016VIÐ263G20250,1
2022LYF223F20250,2024MAT612M20250,2
2024MAT612M20250,2022LYF223F20250,2
2022LYF223F20250,5055LEF616M20250,1
5055LEF616M20250,2022LYF223F20250,1
2024MAT612M20250,5055LEF616M20250,1
5055LEF616M20250,2024MAT612M20250,1
2024MAT612M20250,6061ILT202F20250,2
6061ILT202F20250,2024MAT612M20250,2
5055LEF616M20250,6061ILT202F20250,1
6061ILT202F20250,5055LEF616M20250,1
2023HVS202G20250,3031KOR201G20250,1
3031KOR201G20250,2023HVS202G20250,1
2023LÆK408G20250,3031KOR201G20250,1
3031KOR201G20250,2023LÆK408G20250,1
3031KOR201G20250,5055STÆ209G20250,1
5055STÆ209G20250,3031KOR201G20250,1
4041ÍÞH055G20250,4041ÍÞH262L20250,1
4041ÍÞH262L20250,4041ÍÞH055G20250,1
4041ÍÞH210G20250,4041ÍÞH262L20250,1
4041ÍÞH262L20250,4041ÍÞH210G20250,1
5055STÆ401G20250,5056UMV402G20250,1
5056UMV402G20250,5055STÆ401G20250,1
5055STÆ405G20250,5056UMV402G20250,2
5056UMV402G20250,5055STÆ405G20250,2
5056BYG401G20250,5056UMV402G20250,1
5056UMV402G20250,5056BYG401G20250,1
1016VIÐ265L20250,1016VIÐ402G20250,2
1016VIÐ402G20250,1016VIÐ265L20250,2
3033AMV205G20250,3033AMV313G20250,2
3033AMV313G20250,3033AMV205G20250,2
3033AMV313G20250,3033ÍSL465G20250,2
3033ÍSL465G20250,3033AMV313G20250,2
3033ÍSL447G20250,3033ÍSL465G20250,2
3033ÍSL465G20250,3033ÍSL447G20250,2
5051TÖL025M20250,5054TÖV201G20250,4
5054TÖV201G20250,5051TÖL025M20250,4
5053LÍF201M20250,5053LÍF265L20250,4
5053LÍF265L20250,5053LÍF201M20250,4
5053LÍF201M20250,5053LÍF403G20250,2
5053LÍF403G20250,5053LÍF201M20250,2
5053LÍF201M20250,5053LÍF619M20250,4
5053LÍF619M20250,5053LÍF201M20250,4
5053LÍF265L20250,5053LÍF403G20250,1
5053LÍF403G20250,5053LÍF265L20250,1
1011FÉL416G20250,1015STJ453G20250,6
1015STJ453G20250,1011FÉL416G20250,6
1012FRG401G20250,1015STJ453G20250,5
1015STJ453G20250,1012FRG401G20250,5
1012FRG408G20250,1015STJ453G20250,4
1015STJ453G20250,1012FRG408G20250,4
1012FRG205G20250,4041TÓS009G20250,1
4041TÓS009G20250,1012FRG205G20250,1
1011FÉL241L20250,1011FÉL409G20250,1
1011FÉL409G20250,1011FÉL241L20250,1
1011FÉL409G20250,1011FÉL441G20250,2
1011FÉL441G20250,1011FÉL409G20250,2
1011FÉL409G20250,1011FÉL601G20250,1
1011FÉL601G20250,1011FÉL409G20250,1
2024MAT618M20250,5051VÉL206M20250,1
5051VÉL206M20250,2024MAT618M20250,1
2024MAT618M20250,5051VÉL601G20250,1
5051VÉL601G20250,2024MAT618M20250,1
2024MAT618M20250,5051VÉL608G20250,1
5051VÉL608G20250,2024MAT618M20250,1
2024MAT618M20250,5051VÉL609G20250,1
5051VÉL609G20250,2024MAT618M20250,1
2024MAT618M20250,5055STÆ405G20250,1
5055STÆ405G20250,2024MAT618M20250,1
3033LIS201G20250,3034FOR204G20250,1
3034FOR204G20250,3033LIS201G20250,1
3033LIS201G20250,3034FOR205G20250,1
3034FOR205G20250,3033LIS201G20250,1
3033LIS201G20250,3034FOR406G20250,1
3034FOR406G20250,3033LIS201G20250,1
4042LSS202G20250,4042LSS410G20250,2
4042LSS410G20250,4042LSS202G20250,2
4042LSS206G20250,4042LSS410G20250,1
4042LSS410G20250,4042LSS206G20250,1
5051HBV401G20250,5051IÐN612M20250,2
5051IÐN612M20250,5051HBV401G20250,2
5051IÐN611M20250,5051VON006G20250,2
5051VON006G20250,5051IÐN611M20250,2
5051IÐN612M20250,5051VON006G20250,1
5051VON006G20250,5051IÐN612M20250,1
5051TÖL401G20250,5051VON006G20250,1
5051VON006G20250,5051TÖL401G20250,1
5051TÖL401G20250,5055STÆ205G20250,3
5055STÆ205G20250,5051TÖL401G20250,3
1012FRG408G20250,4043UME004M20250,2
4043UME004M20250,1012FRG408G20250,2
1012FRG408G20250,4043UME601G20250,1
4043UME601G20250,1012FRG408G20250,1
1012FRG408G20250,4043UME602L20250,1
4043UME602L20250,1012FRG408G20250,1
1014LÖG209F20250,1014LÖG210F20250,1
1014LÖG210F20250,1014LÖG209F20250,1
1014LÖG209F20250,1014LÖG222F20250,1
1014LÖG222F20250,1014LÖG209F20250,1
1011FÉL416G20250,1011FÉL441G20250,1
1011FÉL441G20250,1011FÉL416G20250,1
4043STM029F20250,4043UME208F20250,2
4043UME208F20250,4043STM029F20250,2
3033ÍSL004M20250,3033ÞÝÐ029F20250,1
3033ÞÝÐ029F20250,3033ÍSL004M20250,1
3033ÍSL004M20250,3033ÞÝÐ030F20250,1
3033ÞÝÐ030F20250,3033ÍSL004M20250,1
5051TÖL205G20250,5051TÖL608M20250,1
5051TÖL608M20250,5051TÖL205G20250,1
5051TÖL401G20250,5051TÖL608M20250,1
5051TÖL608M20250,5051TÖL401G20250,1
5051TÖL608M20250,5055STÆ209G20250,1
5055STÆ209G20250,5051TÖL608M20250,1
4043UME002F20250,4043UME401L20250,2
4043UME401L20250,4043UME002F20250,2
1012FRG003F20250,4043UME206F20250,1
4043UME206F20250,1012FRG003F20250,1
5053ILT401L20250,6061ILT004F20250,1
6061ILT004F20250,5053ILT401L20250,1
5053LAN203G20250,5053LAN411G20250,2
5053LAN411G20250,5053LAN203G20250,2
5053LAN203G20250,5053LAN610M20250,1
5053LAN610M20250,5053LAN203G20250,1
5053LAN203G20250,5053LAN616G20250,1
5053LAN616G20250,5053LAN203G20250,1
5051IÐN401G20250,5054TÖV201G20250,1
5054TÖV201G20250,5051IÐN401G20250,1
3031MAF207G20250,3031SPÆ241L20250,1
3031SPÆ241L20250,3031MAF207G20250,1
3031MAF207G20250,3031SPÆ405M20250,1
3031SPÆ405M20250,3031MAF207G20250,1
3031SPÆ241L20250,3031SPÆ405M20250,2
3031SPÆ405M20250,3031SPÆ241L20250,2
1013HAG201G20250,1013HAG403G20250,1
1013HAG403G20250,1013HAG201G20250,1
1013HAG203G20250,1016VIÐ402G20250,5
1016VIÐ402G20250,1013HAG203G20250,5
3031ENS442G20250,3033ÍSL459G20250,1
3033ÍSL459G20250,3031ENS442G20250,1
3031ENS442G20250,3033ÞÝÐ201G20250,2
3033ÞÝÐ201G20250,3031ENS442G20250,2
3033ÍSL459G20250,3033ÞÝÐ201G20250,2
3033ÞÝÐ201G20250,3033ÍSL459G20250,2
1015KYN107F20250,1015KYN202F20250,1
1015KYN202F20250,1015KYN107F20250,1
1015KYN107F20250,1015KYN211F20250,1
1015KYN211F20250,1015KYN107F20250,1
1015KYN202F20250,1015STJ201F20250,2
1015STJ201F20250,1015KYN202F20250,2
1015KYN211F20250,1015STJ201F20250,2
1015STJ201F20250,1015KYN211F20250,2
1011MAN203G20250,1011MAN561L20250,1
1011MAN561L20250,1011MAN203G20250,1
2025SÁL414G20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2025SÁL414G20250,1
2025SÁL418G20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2025SÁL418G20250,1
2025SÁL626G20250,4041ÍÞH036M20250,1
4041ÍÞH036M20250,2025SÁL626G20250,1
1011MAN601F20250,1015STJ201F20250,1
1015STJ201F20250,1011MAN601F20250,1
1011MAN601F20250,1015STJ209F20250,1
1015STJ209F20250,1011MAN601F20250,1
1011MAN601F20250,5053UAU207M20250,1
5053UAU207M20250,1011MAN601F20250,1
1015STJ201F20250,1015STJ209F20250,1
1015STJ209F20250,1015STJ201F20250,1
1015STJ201F20250,5053UAU207M20250,1
5053UAU207M20250,1015STJ201F20250,1
1015STJ209F20250,5053UAU207M20250,1
5053UAU207M20250,1015STJ209F20250,1
4042KME002F20250,4042MAL003F20250,2
4042MAL003F20250,4042KME002F20250,2
1011ÞJÓ261L20250,1011ÞJÓ439G20250,2
1011ÞJÓ439G20250,1011ÞJÓ261L20250,2
1011ÞJÓ261L20250,1011ÞJÓ448G20250,1
1011ÞJÓ448G20250,1011ÞJÓ261L20250,1
1011ÞJÓ439G20250,1011ÞJÓ442G20250,2
1011ÞJÓ442G20250,1011ÞJÓ439G20250,2
1011ÞJÓ442G20250,1011ÞJÓ448G20250,1
1011ÞJÓ448G20250,1011ÞJÓ442G20250,1
4044FAG201F20250,4044ÍET102M20250,1
4044ÍET102M20250,4044FAG201F20250,1
4044FAG201F20250,4044ÍET213F20250,1
4044ÍET213F20250,4044FAG201F20250,1
4044ÍET102M20250,4044ÍET214F20250,1
4044ÍET214F20250,4044ÍET102M20250,1
4044ÍET213F20250,4044ÍET214F20250,1
4044ÍET214F20250,4044ÍET213F20250,1
4043UME403G20250,4043UME601G20250,4
4043UME601G20250,4043UME403G20250,4
4043UME403G20250,4043UME602L20250,4
4043UME602L20250,4043UME403G20250,4
2022LYF223F20250,5055LEF406G20250,1
5055LEF406G20250,2022LYF223F20250,1
2023LÆK092F20250,5055LEF406G20250,2
5055LEF406G20250,2023LÆK092F20250,2
5051EVF202F20250,5055LEF406G20250,1
5055LEF406G20250,5051EVF202F20250,1
5053ILT201F20250,5055LEF406G20250,1
5055LEF406G20250,5053ILT201F20250,1
5055LEF406G20250,6061ILT202F20250,1
6061ILT202F20250,5055LEF406G20250,1
3031ENS201G20250,4043INT261L20250,1
4043INT261L20250,3031ENS201G20250,1
3031ENS204G20250,3031ENS212G20250,1
3031ENS212G20250,3031ENS204G20250,1
3031ENS204G20250,3031ENS214G20250,1
3031ENS214G20250,3031ENS204G20250,1
3031ENS204G20250,4043INT261L20250,1
4043INT261L20250,3031ENS204G20250,1
3031ENS212G20250,4043INT261L20250,1
4043INT261L20250,3031ENS212G20250,1
3031ENS213G20250,4043INT261L20250,1
